!NODE
       1,   0.00000000E+00,  -0.50000000E+01,  -0.50000000E+01
       2,   0.20000000E+02,  -0.50000000E+01,  -0.50000000E+01
       3,   0.40000000E+02,  -0.50000000E+01,  -0.50000000E+01
       4,   0.60000000E+02,  -0.50000000E+01,  -0.50000000E+01
       5,   0.80000000E+02,  -0.50000000E+01,  -0.50000000E+01
       6,   0.10000000E+03,  -0.50000000E+01,  -0.50000000E+01
       7,   0.00000000E+00,   0.00000000E+00,  -0.50000000E+01
       8,   0.20000000E+02,   0.00000000E+00,  -0.50000000E+01
       9,   0.40000000E+02,   0.00000000E+00,  -0.50000000E+01
      10,   0.60000000E+02,   0.00000000E+00,  -0.50000000E+01
      11,   0.80000000E+02,   0.00000000E+00,  -0.50000000E+01
      12,   0.10000000E+03,   0.00000000E+00,  -0.50000000E+01
      13,   0.00000000E+00,   0.50000000E+01,  -0.50000000E+01
      14,   0.20000000E+02,   0.50000000E+01,  -0.50000000E+01
      15,   0.40000000E+02,   0.50000000E+01,  -0.50000000E+01
      16,   0.60000000E+02,   0.50000000E+01,  -0.50000000E+01
      17,   0.80000000E+02,   0.50000000E+01,  -0.50000000E+01
      18,   0.10000000E+03,   0.50000000E+01,  -0.50000000E+01
      19,   0.00000000E+00,  -0.50000000E+01,   0.00000000E+00
      20,   0.20000000E+02,  -0.50000000E+01,   0.00000000E+00
      21,   0.40000000E+02,  -0.50000000E+01,   0.00000000E+00
      22,   0.60000000E+02,  -0.50000000E+01,   0.00000000E+00
      23,   0.80000000E+02,  -0.50000000E+01,   0.00000000E+00
      24,   0.10000000E+03,  -0.50000000E+01,   0.00000000E+00
      25,   0.00000000E+00,   0.00000000E+00,   0.00000000E+00
      26,   0.20000000E+02,   0.00000000E+00,   0.00000000E+00
      27,   0.40000000E+02,   0.00000000E+00,   0.00000000E+00
      28,   0.60000000E+02,   0.00000000E+00,   0.00000000E+00
      29,   0.80000000E+02,   0.00000000E+00,   0.00000000E+00
      30,   0.10000000E+03,   0.00000000E+00,   0.00000000E+00
      31,   0.00000000E+00,   0.50000000E+01,   0.00000000E+00
      32,   0.20000000E+02,   0.50000000E+01,   0.00000000E+00
      33,   0.40000000E+02,   0.50000000E+01,   0.00000000E+00
      34,   0.60000000E+02,   0.50000000E+01,   0.00000000E+00
      35,   0.80000000E+02,   0.50000000E+01,   0.00000000E+00
      36,   0.10000000E+03,   0.50000000E+01,   0.00000000E+00
      37,   0.00000000E+00,  -0.50000000E+01,   0.50000000E+01
      38,   0.20000000E+02,  -0.50000000E+01,   0.50000000E+01
      39,   0.40000000E+02,  -0.50000000E+01,   0.50000000E+01
      40,   0.60000000E+02,  -0.50000000E+01,   0.50000000E+01
      41,   0.80000000E+02,  -0.50000000E+01,   0.50000000E+01
      42,   0.10000000E+03,  -0.50000000E+01,   0.50000000E+01
      43,   0.00000000E+00,   0.00000000E+00,   0.50000000E+01
      44,   0.20000000E+02,   0.00000000E+00,   0.50000000E+01
      45,   0.40000000E+02,   0.00000000E+00,   0.50000000E+01
      46,   0.60000000E+02,   0.00000000E+00,   0.50000000E+01
      47,   0.80000000E+02,   0.00000000E+00,   0.50000000E+01
      48,   0.10000000E+03,   0.00000000E+00,   0.50000000E+01
      49,   0.00000000E+00,   0.50000000E+01,   0.50000000E+01
      50,   0.20000000E+02,   0.50000000E+01,   0.50000000E+01
      51,   0.40000000E+02,   0.50000000E+01,   0.50000000E+01
      52,   0.60000000E+02,   0.50000000E+01,   0.50000000E+01
      53,   0.80000000E+02,   0.50000000E+01,   0.50000000E+01
      54,   0.10000000E+03,   0.50000000E+01,   0.50000000E+01
!ELEMENT,   6,   8,   2
       1,       1,       2,       8,       7,      19,      20,      26,      25
       2,       2,       3,       9,       8,      20,      21,      27,      26
       3,       3,       4,      10,       9,      21,      22,      28,      27
       4,       4,       5,      11,      10,      22,      23,      29,      28
       5,       5,       6,      12,      11,      23,      24,      30,      29
       6,       7,       8,      14,      13,      25,      26,      32,      31
       7,       8,       9,      15,      14,      26,      27,      33,      32
       8,       9,      10,      16,      15,      27,      28,      34,      33
       9,      10,      11,      17,      16,      28,      29,      35,      34
      10,      11,      12,      18,      17,      29,      30,      36,      35
      11,      19,      20,      26,      25,      37,      38,      44,      43
      12,      20,      21,      27,      26,      38,      39,      45,      44
      13,      21,      22,      28,      27,      39,      40,      46,      45
      14,      22,      23,      29,      28,      40,      41,      47,      46
      15,      23,      24,      30,      29,      41,      42,      48,      47
      16,      25,      26,      32,      31,      43,      44,      50,      49
      17,      26,      27,      33,      32,      44,      45,      51,      50
      18,      27,      28,      34,      33,      45,      46,      52,      51
      19,      28,      29,      35,      34,      46,      47,      53,      52
      20,      29,      30,      36,      35,      47,      48,      54,      53
!END
