!NODE
       1,   0.00000000E+00,  -0.50000000E+01,  -0.50000000E+01
       2,   0.10000000E+02,  -0.50000000E+01,  -0.50000000E+01
       3,   0.20000000E+02,  -0.50000000E+01,  -0.50000000E+01
       4,   0.30000000E+02,  -0.50000000E+01,  -0.50000000E+01
       5,   0.40000000E+02,  -0.50000000E+01,  -0.50000000E+01
       6,   0.50000000E+02,  -0.50000000E+01,  -0.50000000E+01
       7,   0.60000000E+02,  -0.50000000E+01,  -0.50000000E+01
       8,   0.70000000E+02,  -0.50000000E+01,  -0.50000000E+01
       9,   0.80000000E+02,  -0.50000000E+01,  -0.50000000E+01
      10,   0.90000000E+02,  -0.50000000E+01,  -0.50000000E+01
      11,   0.10000000E+03,  -0.50000000E+01,  -0.50000000E+01
      12,   0.00000000E+00,   0.00000000E+00,  -0.50000000E+01
      13,   0.10000000E+02,   0.00000000E+00,  -0.50000000E+01
      14,   0.20000000E+02,   0.00000000E+00,  -0.50000000E+01
      15,   0.30000000E+02,   0.00000000E+00,  -0.50000000E+01
      16,   0.40000000E+02,   0.00000000E+00,  -0.50000000E+01
      17,   0.50000000E+02,   0.00000000E+00,  -0.50000000E+01
      18,   0.60000000E+02,   0.00000000E+00,  -0.50000000E+01
      19,   0.70000000E+02,   0.00000000E+00,  -0.50000000E+01
      20,   0.80000000E+02,   0.00000000E+00,  -0.50000000E+01
      21,   0.90000000E+02,   0.00000000E+00,  -0.50000000E+01
      22,   0.10000000E+03,   0.00000000E+00,  -0.50000000E+01
      23,   0.00000000E+00,   0.50000000E+01,  -0.50000000E+01
      24,   0.10000000E+02,   0.50000000E+01,  -0.50000000E+01
      25,   0.20000000E+02,   0.50000000E+01,  -0.50000000E+01
      26,   0.30000000E+02,   0.50000000E+01,  -0.50000000E+01
      27,   0.40000000E+02,   0.50000000E+01,  -0.50000000E+01
      28,   0.50000000E+02,   0.50000000E+01,  -0.50000000E+01
      29,   0.60000000E+02,   0.50000000E+01,  -0.50000000E+01
      30,   0.70000000E+02,   0.50000000E+01,  -0.50000000E+01
      31,   0.80000000E+02,   0.50000000E+01,  -0.50000000E+01
      32,   0.90000000E+02,   0.50000000E+01,  -0.50000000E+01
      33,   0.10000000E+03,   0.50000000E+01,  -0.50000000E+01
      34,   0.00000000E+00,  -0.50000000E+01,   0.00000000E+00
      35,   0.10000000E+02,  -0.50000000E+01,   0.00000000E+00
      36,   0.20000000E+02,  -0.50000000E+01,   0.00000000E+00
      37,   0.30000000E+02,  -0.50000000E+01,   0.00000000E+00
      38,   0.40000000E+02,  -0.50000000E+01,   0.00000000E+00
      39,   0.50000000E+02,  -0.50000000E+01,   0.00000000E+00
      40,   0.60000000E+02,  -0.50000000E+01,   0.00000000E+00
      41,   0.70000000E+02,  -0.50000000E+01,   0.00000000E+00
      42,   0.80000000E+02,  -0.50000000E+01,   0.00000000E+00
      43,   0.90000000E+02,  -0.50000000E+01,   0.00000000E+00
      44,   0.10000000E+03,  -0.50000000E+01,   0.00000000E+00
      45,   0.00000000E+00,   0.00000000E+00,   0.00000000E+00
      46,   0.10000000E+02,   0.00000000E+00,   0.00000000E+00
      47,   0.20000000E+02,   0.00000000E+00,   0.00000000E+00
      48,   0.30000000E+02,   0.00000000E+00,   0.00000000E+00
      49,   0.40000000E+02,   0.00000000E+00,   0.00000000E+00
      50,   0.50000000E+02,   0.00000000E+00,   0.00000000E+00
      51,   0.60000000E+02,   0.00000000E+00,   0.00000000E+00
